,title,author,VR,VFA,RPA,RCA,OA
0,MatthewEntwistle_TheFlaxenField,Salamon,0.5895725531549648,0.25068538950183883,0.42599995095274296,0.6119871496186575,0.46423957510945235
1,MusicDelta_ChineseYaoZu,Salamon,0.6886446886446886,0.21034561684596018,0.2822177822177822,0.6013986013986014,0.4771084337349398
2,PortStWillow_StayEven,Salamon,0.8251757706868578,0.5116150581380748,0.746281773931855,0.7564223904813413,0.5442676383878706
3,EthanHein_1930sSynthAndUprightBass,Salamon,0.5943911835857002,0.21654135338345865,0.3836573783711137,0.5066152973150554,0.4850433832898489
4,EthanHein_GirlOnABridge,Salamon,0.6852481777160708,0.23094226443389151,0.3763276640055536,0.5094064560916348,0.4599009238184496
5,MusicDelta_Gospel,Salamon,0.9743092030143868,0.19584984844952202,0.9651746974195021,0.9827586206896551,0.9061086839886564
6,MusicDelta_Reggae,Salamon,0.9549393414211439,0.2366576819407008,0.9410745233968805,0.9748700173310225,0.8185443668993021
7,TheSoSoGlos_Emergency,Salamon,0.8665804305645385,0.5584531371893459,0.13046290307678093,0.6099972281252888,0.32309082693176683
8,FacesOnFilm_WaitingForGa,Salamon,0.8907724229730258,0.3766123467275333,0.5831343225149748,0.7382061621579298,0.5970213149475012
9,Auctioneer_OurFutureFaces,Salamon,0.7612365477948935,0.528329872441412,0.399715129774214,0.6277695716395865,0.4069420010611265
10,ClaraBerryAndWooldog_Stella,Salamon,0.869197494996449,0.3438099939663211,0.8152882690941958,0.8910194331461037,0.7110320284697509
11,Phoenix_ScotchMorris,Salamon,0.6913995210285282,0.2058078927773641,0.7141296584177136,0.7942523423385572,0.6456285227421681
12,MatthewEntwistle_ImpressionsOfSaturn,Salamon,0.7294821779059343,0.20125045306270387,0.45821318665342026,0.6621677288037026,0.5273203770069939
13,MusicDelta_GriegTrolltog,Salamon,0.33710756562017496,0.255117513267627,0.06510550694801853,0.3244981986618631,0.49957627118644066
14,NightPanther_Fire,Salamon,0.8692592592592593,0.3095679830373708,0.7475,0.8294907407407407,0.7024692030960428
15,AimeeNorwich_Child,Salamon,0.9124497319034852,0.4272582127824278,0.8784349865951743,0.9023961126005362,0.6727189081429229
16,Debussy_LenfantProdigue,Salamon,0.8048961424332344,0.330852408369611,0.5609132871744148,0.7353692713484998,0.5891289669142471
17,BrandonWebster_DontHearAThing,Salamon,0.9014514896867838,0.255948849779184,0.8508924230849364,0.9136745607333843,0.7837335136963138
18,MusicDelta_Pachelbel,Salamon,0.6486219391676732,0.22656603773584905,0.3809816624574503,0.4324585483693862,0.3522814417177914
19,AmarLal_Rest,Salamon,0.706024825915834,0.16852385946512846,0.15204359673024523,0.4291855888586134,0.46548739416448964
20,KarimDouaidy_Hopscotch,Salamon,0.7122056179444101,0.4903708133971292,0.4458101217319539,0.6261679488313143,0.42594822990502895
21,FamilyBand_Again,Salamon,0.8976321238858378,0.41331466395112015,0.7956243810209778,0.809489511119114,0.6389906272530642
22,MusicDelta_InTheHalloftheMountainKing,Salamon,0.7351837959489872,0.5899705014749262,0.016129032258064516,0.6001500375093773,0.049251247920133114
